1522726889.759798000	0	316	1
1522726889.772677000	0.0128789	74	0
1522726889.793577000	0.0337789	140	0
1522726889.793579000	0.0337811	104	0
1522726889.793581000	0.033783	112	0
1522726889.793625000	0.0338271	74	1
1522726889.793975000	0.0341771	112	1
1522726889.856858000	0.09706	74	0
1522726892.069102000	2.3093	188	1
1522726892.081579000	2.32178	74	0
1522726892.127311000	2.36751	234	0
1522726892.127401000	2.3676	329	0
1522726892.127403000	2.3676	112	0
1522726892.127420000	2.36762	74	1
1522726892.127804000	2.36801	112	1
1522726892.141747000	2.38195	74	0
1522726892.267014000	2.50722	188	1
1522726892.279791000	2.51999	74	0
1522726892.317065000	2.55727	148	0
1522726892.317163000	2.55736	320	0
1522726892.317164000	2.55737	112	0
1522726892.317179000	2.55738	74	1
1522726892.317590000	2.55779	112	1
1522726892.369623000	2.60982	74	0
1522726892.431186000	2.67139	189	1
1522726892.443731000	2.68393	74	0
1522726892.479067000	2.71927	170	0
1522726892.479161000	2.71936	363	0
1522726892.479164000	2.71937	112	0
1522726892.479187000	2.71939	74	1
1522726892.479594000	2.7198	112	1
1522726892.531976000	2.77218	74	0
1522726892.584059000	2.82426	191	1
1522726892.596459000	2.83666	74	0
1522726892.631776000	2.87198	147	0
1522726892.631851000	2.87205	357	0
1522726892.631866000	2.87207	74	1
1522726892.631931000	2.87213	112	0
1522726892.632211000	2.87241	112	1
1522726892.673810000	2.91401	192	1
1522726892.683612000	2.92381	74	0
1522726892.686526000	2.92673	74	0
1522726892.722105000	2.96231	147	0
1522726892.722197000	2.9624	353	0
1522726892.722200000	2.9624	112	0
1522726892.722221000	2.96242	74	1
1522726892.722556000	2.96276	112	1
1522726892.773841000	3.01404	193	1
1522726892.777842000	3.01804	74	0
1522726892.791035000	3.03124	74	0
1522726892.823455000	3.06366	147	0
1522726892.823548000	3.06375	348	0
1522726892.823550000	3.06375	112	0
1522726892.823570000	3.06377	74	1
1522726892.823863000	3.06406	112	1
1522726892.879008000	3.11921	74	0
1522726893.072395000	3.3126	198	1
1522726893.086247000	3.32645	74	0
1522726893.119960000	3.36016	147	0
1522726893.120066000	3.36027	350	0
1522726893.120068000	3.36027	112	0
1522726893.120090000	3.36029	74	1
1522726893.120499000	3.3607	112	1
1522726893.175993000	3.41619	74	0
1522726893.185177000	3.42538	199	1
1522726893.201604000	3.44181	74	0
1522726893.238738000	3.47894	148	0
1522726893.238832000	3.47903	313	0
1522726893.238835000	3.47904	112	0
1522726893.238858000	3.47906	74	1
1522726893.239258000	3.47946	112	1
