1522779504.452042000	0	214	1
1522779504.472797000	0.0207548	98	0
1522779504.566454000	0.114412	418	0
1522779504.570394000	0.118352	103	1
1522779504.584094000	0.132052	1412	0
1522779504.585593000	0.133551	1412	0
1522779504.587057000	0.135015	180	0
1522779504.587377000	0.135335	103	1
1522779504.588602000	0.13656	1412	0
1522779504.588922000	0.13688	103	1
1522779504.588971000	0.136929	100	1
1522779504.590094000	0.138052	1412	0
1522779504.591566000	0.139524	627	0
1522779504.593130000	0.141088	1412	0
1522779504.594621000	0.142579	1412	0
1522779504.596108000	0.144066	1206	0
1522779504.597605000	0.145563	1412	0
1522779504.599092000	0.14705	1412	0
1522779504.600388000	0.148346	118	1
1522779504.600556000	0.148514	636	0
1522779504.602068000	0.150026	1412	0
1522779504.603613000	0.151571	1412	0
1522779504.604371000	0.152329	106	1
1522779504.605101000	0.153059	1412	0
1522779504.606558000	0.154516	188	0
1522779504.608083000	0.156041	1412	0
1522779504.608373000	0.156331	106	1
1522779504.609559000	0.157517	975	0
1522779504.611143000	0.159101	1412	0
1522779504.612635000	0.160593	1412	0
1522779504.613390000	0.161348	106	1
1522779504.614208000	0.162166	432	0
1522779504.615795000	0.163753	1412	0
1522779504.617282000	0.16524	1412	0
1522779504.617469000	0.165427	106	1
1522779504.618739000	0.166697	292	0
1522779504.620277000	0.168235	1412	0
1522779504.621761000	0.169719	1412	0
1522779504.622389000	0.170347	106	1
1522779504.623299000	0.171257	1412	0
1522779504.624738000	0.172696	182	0
1522779504.626272000	0.17423	1412	0
1522779504.627394000	0.175352	106	1
1522779504.627712000	0.17567	105	0
1522779504.630907000	0.178865	1412	0
1522779504.631376000	0.179334	103	1
1522779504.632392000	0.18035	1412	0
1522779504.636385000	0.184343	100	1
1522779504.636897000	0.184855	1412	0
1522779504.638367000	0.186325	188	0
1522779504.639878000	0.187836	1412	0
1522779504.640381000	0.188339	106	1
1522779504.641328000	0.189286	231	0
1522779504.642983000	0.190941	1412	0
