1527815535.371194000	0	294	1
1527815535.388631000	0.0174372	89	0
1527815535.570505000	0.199311	391	0
1527815535.571343000	0.200149	103	1
1527815535.571995000	0.200801	1412	0
1527815535.573152000	0.201958	100	1
1527815535.573491000	0.202297	1412	0
1527815535.573985000	0.202791	100	1
1527815535.574949000	0.203755	1412	0
1527815535.575991000	0.204797	100	1
1527815535.576337000	0.205143	180	0
1527815535.577806000	0.206612	1412	0
1527815535.579235000	0.208041	1412	0
1527815535.580677000	0.209483	1412	0
1527815535.581429000	0.210235	100	1
1527815535.582074000	0.21088	188	0
1527815535.583578000	0.212384	729	0
1527815535.585029000	0.213835	1412	0
1527815535.586466000	0.215272	1412	0
1527815535.587879000	0.216685	693	0
1527815535.589037000	0.217843	121	1
1527815535.589333000	0.218139	1412	0
1527815535.589977000	0.218783	100	1
1527815535.590836000	0.219642	1412	0
1527815535.591017000	0.219823	100	1
1527815535.592272000	0.221078	1412	0
1527815535.592983000	0.221789	100	1
1527815535.593726000	0.222532	188	0
1527815535.593987000	0.222793	100	1
1527815535.595186000	0.223992	1191	0
1527815535.595992000	0.224798	100	1
1527815535.596625000	0.225431	1412	0
1527815535.596974000	0.22578	100	1
1527815535.598060000	0.226866	1412	0
1527815535.598974000	0.22778	100	1
1527815535.599493000	0.228299	1412	0
1527815535.599971000	0.228777	100	1
1527815535.600898000	0.229704	188	0
1527815535.601982000	0.230788	100	1
1527815535.602356000	0.231162	1241	0
1527815535.603019000	0.231825	100	1
1527815535.603836000	0.232642	1412	0
1527815535.604076000	0.232882	100	1
1527815535.605244000	0.23405	252	0
1527815535.605973000	0.234779	100	1
1527815535.606705000	0.235511	1412	0
1527815535.606971000	0.235777	100	1
1527815535.608124000	0.23693	802	0
1527815535.608980000	0.237786	114	1
1527815535.609576000	0.238382	1412	0
1527815535.609972000	0.238778	100	1
1527815535.611004000	0.23981	1000	0
1527815535.612181000	0.240987	100	1
1527815535.612449000	0.241255	1412	0
1527815535.612976000	0.241782	100	1
1527815535.613933000	0.242739	1412	0
1527815535.614987000	0.243793	100	1
1527815535.615366000	0.244172	1412	0
1527815535.615979000	0.244785	100	1
1527815535.616769000	0.245575	188	0
1527815535.616972000	0.245778	100	1
1527815535.618232000	0.247038	1412	0
1527815535.619027000	0.247833	100	1
1527815535.619634000	0.24844	170	0
1527815535.619978000	0.248784	100	1
1527815535.621099000	0.249905	1412	0
1527815535.622003000	0.250809	100	1
1527815535.622535000	0.251341	1412	0
1527815535.622974000	0.25178	100	1
1527815535.624012000	0.252818	1412	0
1527815535.624983000	0.253789	100	1
1527815535.625448000	0.254254	1412	0
1527815535.625977000	0.254783	100	1
1527815535.626855000	0.255661	259	0
1527815535.627999000	0.256805	100	1
1527815535.628316000	0.257122	1412	0
1527815535.628980000	0.257786	100	1
1527815535.629748000	0.258554	1412	0
1527815535.629972000	0.258778	100	1
1527815535.631183000	0.259989	1412	0
1527815535.631999000	0.260805	100	1
1527815535.632603000	0.261409	900	0
1527815535.632974000	0.26178	100	1
1527815535.634168000	0.262974	1412	0
1527815535.635043000	0.263849	100	1
1527815535.635605000	0.264411	1412	0
1527815535.635978000	0.264784	100	1
1527815535.637040000	0.265846	1412	0
1527815535.638469000	0.267275	948	0
1527815535.639023000	0.267829	117	1
1527815535.652630000	0.281436	391	0
1527815535.653020000	0.281826	100	1
1527815535.659278000	0.288084	89	0
1527815535.663849000	0.292655	89	0
1527815535.994486000	0.623292	384	1
1527815535.994583000	0.623389	1412	1
1527815535.994622000	0.623428	916	1
1527815536.002560000	0.631366	218	1
1527815536.016604000	0.64541	89	0
1527815536.020766000	0.649572	89	0
1527815536.114213000	0.743019	396	0
1527815536.115093000	0.743899	106	1
1527815536.117834000	0.74664	80	0
1527815536.118383000	0.747189	100	1
1527815536.151292000	0.780098	335	0
1527815536.152625000	0.781431	100	1
1527815536.152769000	0.781575	1412	0
1527815536.153111000	0.781917	100	1
1527815536.154262000	0.783068	1412	0
1527815536.155031000	0.783837	100	1
1527815536.155715000	0.784521	1412	0
1527815536.156025000	0.784831	100	1
1527815536.157109000	0.785915	180	0
1527815536.158019000	0.786825	100	1
1527815536.158579000	0.787385	1412	0
1527815536.159016000	0.787822	100	1
1527815536.160013000	0.788819	1412	0
1527815536.161020000	0.789826	100	1
1527815536.161418000	0.790224	1071	0
1527815536.162021000	0.790827	100	1
1527815536.162822000	0.791628	92	0
1527815536.163012000	0.791818	100	1
1527815536.164322000	0.793128	160	0
1527815536.165036000	0.793842	100	1
1527815536.257912000	0.886718	216	1
1527815536.276100000	0.904906	89	0
1527815536.445640000	1.07445	376	0
1527815536.447076000	1.07588	1114	0
1527815536.448864000	1.07767	92	0
1527815536.450296000	1.0791	138	0
1527815536.506530000	1.13534	376	0
1527815536.564691000	1.1935	1114	0
1527815536.764348000	1.39315	92	0
1527815536.765786000	1.39459	82	0
1527815537.165710000	1.79452	376	0
1527815537.167128000	1.79593	1114	0
1527815537.335274000	1.96408	130	1
1527815537.555967000	2.18477	1173	1
1527815537.558910000	2.18772	719	1
1527815537.596244000	2.22505	1173	1
1527815537.599476000	2.22828	89	0
1527815537.616224000	2.24503	89	0
1527815537.673989000	2.3028	348	1
1527815537.704384000	2.33319	89	0
1527815537.721926000	2.35073	301	0
1527815537.723411000	2.35222	371	0
1527815537.724112000	2.35292	103	1
1527815537.725145000	2.35395	100	1
1527815537.850015000	2.47882	493	0
1527815537.851270000	2.48008	100	1
1527815537.890305000	2.51911	435	0
1527815537.891628000	2.52043	100	1
1527815537.891770000	2.52058	971	0
1527815537.892398000	2.5212	100	1
1527815537.914997000	2.5438	244	1
1527815537.915093000	2.5439	144	1
1527815537.932791000	2.5616	89	0
1527815537.957101000	2.58591	267	1
1527815537.957192000	2.586	190	1
1527815537.988340000	2.61715	89	0
1527815537.989805000	2.61861	1412	0
1527815537.991240000	2.62005	1412	0
1527815537.992682000	2.62149	1412	0
1527815537.993518000	2.62232	109	1
1527815537.994164000	2.62297	534	0
1527815537.995329000	2.62414	100	1
1527815537.995583000	2.62439	92	0
1527815537.997031000	2.62584	303	0
1527815537.997831000	2.62664	103	1
1527815537.999602000	2.62841	100	1
1527815538.101273000	2.73008	763	0
1527815538.102455000	2.73126	100	1
1527815538.102697000	2.7315	92	0
1527815538.103118000	2.73192	100	1
1527815538.104192000	2.733	323	0
1527815538.105125000	2.73393	100	1
1527815538.740010000	3.36882	541	1
1527815538.756974000	3.38578	89	0
1527815538.795926000	3.42473	385	1
1527815538.797793000	3.4266	1412	1
1527815538.797825000	3.42663	1412	1
1527815538.797862000	3.42667	305	1
1527815538.797929000	3.42674	843	1
1527815538.799647000	3.42845	526	0
1527815538.800179000	3.42899	103	1
1527815538.800305000	3.42911	101	1
1527815538.801087000	3.42989	80	0
1527815538.805619000	3.43443	100	1
1527815538.818236000	3.44704	89	0
1527815538.835327000	3.46413	89	0
1527815538.853694000	3.4825	436	0
1527815538.854709000	3.48352	106	1
1527815538.855135000	3.48394	210	0
1527815538.856178000	3.48498	100	1
1527815538.901695000	3.5305	1412	1
1527815538.901735000	3.53054	278	1
1527815538.910466000	3.53927	260	0
1527815538.911539000	3.54035	100	1
1527815538.911943000	3.54075	1412	0
1527815538.913383000	3.54219	100	1
1527815538.913415000	3.54222	999	0
1527815538.914172000	3.54298	100	1
1527815538.914844000	3.54365	92	0
1527815538.915168000	3.54397	100	1
1527815538.916281000	3.54509	278	0
1527815538.917184000	3.54599	100	1
1527815538.919861000	3.54867	89	0
1527815539.171498000	3.8003	1388	1
1527815539.190051000	3.81886	89	0
1527815539.343876000	3.97268	1412	0
1527815539.344419000	3.97323	106	1
1527815539.345327000	3.97413	1412	0
1527815539.346204000	3.97501	100	1
1527815539.346762000	3.97557	1412	0
1527815539.347201000	3.97601	100	1
1527815539.348190000	3.977	657	0
1527815539.349192000	3.978	100	1
1527815539.349612000	3.97842	381	0
1527815539.350215000	3.97902	100	1
1527815539.380448000	4.00925	527	1
1527815539.380535000	4.00934	1412	1
1527815539.380563000	4.00937	1412	1
1527815539.380603000	4.00941	965	1
1527815539.409767000	4.03857	89	0
1527815539.412012000	4.04082	89	0
1527815539.548267000	4.17707	1127	0
1527815539.549041000	4.17785	106	1
1527815539.555857000	4.18466	443	0
1527815539.557028000	4.18583	100	1
1527815539.557290000	4.1861	80	0
1527815539.558004000	4.18681	100	1
1527815540.115868000	4.74467	1390	1
1527815540.136795000	4.7656	89	0
1527815540.359517000	4.98832	399	0
1527815540.360911000	4.98972	86	0
1527815540.374302000	5.00311	106	1
1527815541.277820000	5.90663	331	1
1527815541.277918000	5.90672	1412	1
1527815541.277957000	5.90676	989	1
1527815541.281695000	5.9105	225	1
1527815541.281786000	5.91059	1412	1
1527815541.281813000	5.91062	1412	1
1527815541.281866000	5.91067	1412	1
1527815541.281930000	5.91074	1412	1
1527815541.281981000	5.91079	1412	1
1527815541.282042000	5.91085	1412	1
1527815541.282089000	5.9109	1412	1
1527815541.282124000	5.91093	1412	1
1527815541.282173000	5.91098	1412	1
1527815541.282232000	5.91104	1412	1
1527815541.282280000	5.91109	1412	1
1527815541.282341000	5.91115	1412	1
1527815541.282364000	5.91117	532	1
1527815541.286598000	5.9154	101	1
1527815541.296689000	5.9255	89	0
1527815541.300416000	5.92922	89	0
1527815541.301085000	5.92989	270	1
1527815541.304042000	5.93285	89	0
1527815541.305464000	5.93427	94	0
1527815541.306246000	5.93505	103	1
1527815541.307635000	5.93644	89	0
1527815541.319487000	5.94829	89	0
1527815541.524987000	6.15379	572	0
1527815541.526400000	6.15521	306	0
1527815541.527831000	6.15664	304	0
1527815541.529009000	6.15782	106	1
1527815541.529324000	6.15813	103	1
1527815541.530907000	6.15971	101	1
1527815541.534318000	6.16312	250	1
1527815541.552534000	6.18134	89	0
1527815541.600854000	6.22966	376	0
1527815541.601775000	6.23058	103	1
1527815541.604137000	6.23294	80	0
1527815541.605273000	6.23408	100	1
1527815541.752154000	6.38096	882	0
1527815541.753573000	6.38238	100	1
1527815541.799147000	6.42795	1412	0
1527815541.800294000	6.4291	100	1
1527815541.800537000	6.42934	1412	0
1527815541.801261000	6.43007	100	1
1527815541.801954000	6.43076	1412	0
1527815541.802333000	6.43114	100	1
1527815541.803431000	6.43224	186	0
1527815541.804263000	6.43307	100	1
1527815541.804889000	6.4337	1412	0
1527815541.805256000	6.43406	100	1
1527815541.806325000	6.43513	1412	0
1527815541.807356000	6.43616	100	1
1527815541.807759000	6.43657	1412	0
1527815541.809183000	6.43799	180	0
1527815541.809347000	6.43815	103	1
1527815541.819529000	6.44834	1412	0
1527815541.820812000	6.44962	100	1
1527815541.820890000	6.4497	1412	0
1527815541.821252000	6.45006	100	1
1527815541.822321000	6.45113	1172	0
1527815541.823492000	6.4523	100	1
1527815541.834129000	6.46294	1412	0
1527815541.835553000	6.46436	1412	0
1527815541.836985000	6.46579	1412	0
1527815541.838388000	6.46719	188	0
1527815541.838600000	6.46741	103	1
1527815541.839249000	6.46806	103	1
1527815541.839809000	6.46862	84	0
1527815541.841285000	6.47009	1412	0
1527815541.841923000	6.47073	100	1
1527815541.842258000	6.47106	100	1
1527815541.842738000	6.47154	1412	0
1527815541.843250000	6.47206	100	1
1527815541.844227000	6.47303	1412	0
1527815541.845308000	6.47411	100	1
1527815541.845650000	6.47446	1412	0
1527815541.846259000	6.47507	114	1
1527815541.847073000	6.47588	837	0
1527815541.848272000	6.47708	100	1
1527815541.849130000	6.47794	772	0
1527815541.850290000	6.4791	100	1
1527815541.850583000	6.47939	1412	0
1527815541.851264000	6.48007	100	1
1527815541.852016000	6.48082	1412	0
1527815541.853561000	6.48237	1412	0
1527815541.853934000	6.48274	100	1
1527815541.854245000	6.48305	100	1
1527815541.858581000	6.48739	1085	0
1527815541.859276000	6.48808	100	1
1527815541.860039000	6.48885	1412	0
1527815541.861292000	6.4901	100	1
1527815541.861473000	6.49028	1412	0
1527815541.862250000	6.49106	100	1
1527815541.862966000	6.49177	1412	0
1527815541.863249000	6.49206	100	1
1527815541.864372000	6.49318	190	0
1527815541.865255000	6.49406	100	1
1527815541.865836000	6.49464	1412	0
1527815541.866254000	6.49506	100	1
1527815541.867236000	6.49604	207	0
1527815541.868312000	6.49712	100	1
1527815541.868698000	6.4975	1412	0
1527815541.869262000	6.49807	100	1
1527815541.870135000	6.49894	1412	0
1527815541.871324000	6.50013	100	1
1527815541.871566000	6.50037	1412	0
1527815541.872253000	6.50106	100	1
1527815541.873023000	6.50183	188	0
1527815541.874490000	6.5033	1187	0
1527815541.875933000	6.50474	1412	0
1527815541.877359000	6.50617	1412	0
1527815541.878800000	6.50761	1412	0
1527815541.878920000	6.50773	100	1
1527815541.879912000	6.50872	109	1
1527815541.880213000	6.50902	1102	0
