1529540057.568194000	0	1412	1
1529540057.568466000	0.000272036	869	1
1529540057.587067000	0.018873	1412	0
1529540057.587567000	0.0193732	103	1
1529540057.587665000	0.0194712	97	1
1529540057.590638000	0.022444	93	0
1529540057.592998000	0.0248041	84	0
1529540057.608548000	0.040354	1412	0
1529540057.608823000	0.0406291	1412	0
1529540057.608826000	0.040632	1412	0
1529540057.608831000	0.040637	103	1
1529540057.608892000	0.0406981	100	1
1529540057.609121000	0.0409272	1412	0
1529540057.609123000	0.0409291	1412	0
1529540057.609202000	0.041008	1412	0
1529540057.609218000	0.041024	100	1
1529540057.609463000	0.0412691	1412	0
1529540057.609465000	0.041271	1412	0
1529540057.609467000	0.0412731	1412	0
1529540057.609709000	0.0415151	100	1
1529540057.609756000	0.0415621	100	1
1529540057.609766000	0.0415721	1412	0
1529540057.610104000	0.0419102	1412	0
1529540057.610170000	0.041976	100	1
1529540057.610424000	0.0422301	1412	0
1529540057.611584000	0.04339	1412	0
1529540057.611789000	0.0435951	100	1
1529540057.611875000	0.0436811	1412	0
1529540057.612238000	0.044044	1412	0
1529540057.612413000	0.044219	100	1
1529540057.613390000	0.0451961	1412	0
1529540057.613650000	0.0454562	1412	0
1529540057.613738000	0.0455441	100	1
1529540057.613982000	0.045788	1412	0
1529540057.614799000	0.0466051	1412	0
1529540057.614948000	0.0467541	100	1
1529540057.615036000	0.0468421	1412	0
1529540057.616507000	0.0483131	1412	0
1529540057.616699000	0.0485051	100	1
1529540057.616735000	0.0485411	1412	0
1529540057.617120000	0.0489261	1412	0
1529540057.617302000	0.049108	100	1
1529540057.618578000	0.050384	1412	0
1529540057.618750000	0.0505562	1412	0
1529540057.618839000	0.0506451	100	1
1529540057.619569000	0.0513752	109	0
1529540057.643911000	0.075717	97	1
1529540057.680860000	0.112666	620	1
1529540057.697373000	0.129179	1412	0
1529540057.697622000	0.129428	1412	0
1529540057.697687000	0.129493	100	1
1529540057.697710000	0.129516	1412	0
1529540057.697932000	0.129738	1412	0
1529540057.698014000	0.12982	1412	0
1529540057.698084000	0.12989	100	1
1529540057.698118000	0.129924	1412	0
1529540057.698223000	0.130029	100	1
1529540057.698239000	0.130045	1412	0
1529540057.698773000	0.130579	1412	0
1529540057.698776000	0.130582	1412	0
1529540057.698778000	0.130584	1412	0
